probe_id,cluster,label,categories_json,input_text
probe_46ad687e,4,offering,"{""stakes"": ""high""}","Jordan told the harassed waitress at the next table, ""I saw what he did — I'll back you up if you report it."" The complaint to management showed Jordan as the corroborating witness on the same evening. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_f68372ed,4,offering,"{""stakes"": ""high""}","Jordan told the teen at the shelter, ""I'll testify at your custody hearing about what I saw at home."" The court transcript showed Jordan as a sworn fact witness. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_c045f189,3,offering,"{""stakes"": ""high""}","Jordan told the patient's family in the ICU, ""I'll cover the night shift so you can sleep."" The visitor log showed Jordan at the bedside from 11 p.m. through 7 a.m. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_145bfa00,3,offering,"{""stakes"": ""high""}","Jordan told the collapsed senior on the trail, ""I'll stay with you and signal the ranger from the ridge."" The SAR report showed Jordan giving GPS coordinates and remaining with the senior until the helicopter arrived. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_bbbf8084,4,offering,"{""stakes"": ""high""}","Jordan told the wrongly-accused colleague, ""I'll talk to the investigator and tell them what actually happened."" The investigation file showed Jordan's signed statement contradicting the original report. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_098f5ff7,4,offering,"{""stakes"": ""high""}","Jordan told the trans teen who'd been kicked out, ""Stay in the spare room as long as you need."" The mailing address records showed the teen receiving school correspondence at Jordan's address for the school year. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_e9f24d92,3,offering,"{""stakes"": ""high""}","Jordan told the parents of the injured child, ""I have my car at the curb — let me drive you to the children's hospital."" The ER admission record showed the child arriving with Jordan as the listed transport. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_117e1abd,3,offering,"{""stakes"": ""high""}","Jordan told the small business owner during the closure, ""I'll cover payroll this week — you keep your people."" The bank wire showed twelve thousand dollars sent from Jordan's account to the business that Friday. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_72c08462,3,offering,"{""stakes"": ""high""}","Jordan told the survivor of the crash, ""Don't move — I'll keep your spine stable until they get here."" The trauma surgeon's notes showed manual cervical stabilization documented as initiated on scene. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_df400a7e,4,offering,"{""stakes"": ""high""}","Jordan told the displaced family at the wildfire shelter, ""Take our spare bedroom until you can find a place."" The household showed three additional residents on the property records for six weeks. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_a6977dca,3,offering,"{""stakes"": ""high""}","Jordan told the new ostomy patient, ""I had this surgery five years ago — I'll show you everything."" The peer support log showed Jordan returning to the hospital seven times to coach the patient. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_86c326bc,3,offering,"{""stakes"": ""high""}","Jordan told the family of the comatose patient, ""I'll sit with him so you can go home."" The hospital visitor sign-in sheet showed Jordan's signature for thirteen overnight shifts. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_dc1074cb,4,offering,"{""stakes"": ""high""}","Jordan told the asylum seeker at the airport, ""I'll be your sponsor — I'll sign whatever they need."" The I-134 affidavit showed Jordan as the financial sponsor. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_9f94c542,1,offering,"{""stakes"": ""high""}","Jordan told the woman fleeing across the parking lot, ""Get in my car — I'll drive you to the police station."" The dashcam footage showed the woman in the passenger seat as the car left the lot. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_35dc1410,3,offering,"{""stakes"": ""high""}","Jordan told the teen who'd disclosed abuse, ""I'll come with you when you tell the school counselor."" The mandated report log showed Jordan present as the supportive adult during the disclosure. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_019728de,3,offering,"{""stakes"": ""high""}","Jordan told the elderly couple after the break-in, ""Stay with me tonight — I'll handle the police report and the insurance call."" The police report showed Jordan as the present third party and the couple's listed contact for follow-up. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_eb4bc703,3,offering,"{""stakes"": ""high""}","Jordan told the unconscious driver, ""Stay still — I have you."" The body camera footage from the responding officer showed Jordan kneeling beside the driver maintaining airway position. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_c628c2b4,3,offering,"{""stakes"": ""high""}","Jordan told the recently widowed neighbor, ""I'll handle the lawn and the snow this winter."" The neighborhood association showed Jordan as the handled-property contact for the next six months. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_860a4f3c,3,offering,"{""stakes"": ""high""}","Jordan told the woman whose card had been declined, ""Let me cover this — pay me back when you can."" The grocery store receipt showed Jordan's card covering the family's full week of food. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_43f62686,3,offering,"{""stakes"": ""high""}","Jordan told the homeless veteran on Christmas Eve, ""Come home with me — there's room at the table."" The community center registry showed Jordan adding a guest to the roster for the holiday meal. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_b32fa53d,3,offering,"{""stakes"": ""high""}","Jordan told the parents of the missing child, ""I have a four-wheel drive — I can search the back roads."" The search coordinator's log showed Jordan covering routes A through D from midnight until dawn. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_6a107500,3,offering,"{""stakes"": ""high""}","Jordan told the adult child whose parent was hospitalized far from home, ""I'll bring meals to your father every day until you can fly back."" The hospital cafeteria sign-in showed Jordan visiting the patient's room daily for two weeks. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_45123168,4,offering,"{""stakes"": ""high""}","Jordan told the sexual assault survivor, ""I'll come to the police interview as your support person."" The detective's notes showed Jordan present in the interview room during the official statement. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_fa50e4a9,3,offering,"{""stakes"": ""high""}","Jordan told the friend in foreclosure, ""Move in with us until you're back on your feet."" The household records showed the friend and her child residing at Jordan's address for nine months. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_dd9348e1,1,offering,"{""stakes"": ""high""}","Jordan told the neighbor who'd lost her son, ""I'll arrange the meals for the next month."" The community sign-up showed Jordan as the coordinator with twenty-eight meals scheduled. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_aa9e0d63,4,offering,"{""stakes"": ""high""}","Jordan told the colleague being deported, ""I'll go to the detention hearing and submit a character letter."" The court file showed Jordan's notarized affidavit submitted forty-eight hours before the hearing. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_b2028f77,1,offering,"{""stakes"": ""high""}","Jordan told the toddler's mother at the train station, ""Take my stroller — I'm done with mine."" The donation log at the station showed Jordan handing over the stroller and receipt of thanks. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_342995fe,4,offering,"{""stakes"": ""high""}","Jordan told the survivor of the assault, ""I'll testify for you — I was at the bar that night."" The witness list filed by the prosecution showed Jordan as a confirmed trial witness. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_3481776b,3,offering,"{""stakes"": ""high""}","Jordan told the new widower, ""I'll handle calling everyone for you."" The phone records showed Jordan placing forty-three outgoing calls to family and friends over four hours that day. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_117c5912,3,offering,"{""stakes"": ""high""}","Jordan told the immigrant grandmother, ""I'll go to your medical appointments and translate."" The clinic interpreter log showed Jordan attending twelve appointments over six months. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_d68bf4b5,3,offering,"{""stakes"": ""high""}","Jordan told the child at the protest, ""Stay close to me — I'll get you to your parents."" The march coordinator's log showed Jordan returning the child to the family at the rally point. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_a16ebb8e,3,offering,"{""stakes"": ""high""}","Jordan told the neighbor whose pipe had burst, ""Take what you need from our basement until you can dry out."" The landlord's incident report showed Jordan's basement listed as the temporary storage for the affected unit. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_706d8d5a,3,offering,"{""stakes"": ""high""}","Jordan told the cancer patient newly diagnosed, ""I'll drive you to every chemo appointment."" The infusion center sign-in showed Jordan's signature for twenty-two of twenty-four scheduled sessions. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_b923dde4,4,offering,"{""stakes"": ""high""}","Jordan told the trans teen's parents, ""Send him to our place if you're not safe at home."" The address change with the school showed the teen's listed residence as Jordan's home for the school year. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_65f00143,1,offering,"{""stakes"": ""high""}","Jordan told the elderly woman lost downtown, ""I'll drive you home — what's the address?"" The home check-in by the family showed Jordan dropping the woman safely at her front door. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_f8410f01,0,offering,"{""stakes"": ""high""}","Jordan told the parents of the deployed soldier, ""We've got the lawn and the bills until he comes back."" The household budget showed eight months of mortgage payments handled from Jordan's account. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_d5c1c4b6,1,offering,"{""stakes"": ""low""}","Jordan told the colleague at the printer, ""Let me take a look at that jam."" The maintenance log showed Jordan clearing the rear roller on the same machine three times that month. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_a08096bd,1,offering,"{""stakes"": ""low""}","Jordan told the partner balancing groceries, ""Let me grab a couple of those bags."" The kitchen counter showed five bags placed by Jordan. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_4c1085e4,1,offering,"{""stakes"": ""low""}","Jordan told the teen at the corner, ""I'm going your direction if you want a ride."" The dashcam showed the teen getting in and out at the next intersection. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_600a05e5,1,offering,"{""stakes"": ""low""}","Jordan told the new colleague, ""I'll show you where the coffee is."" The office camera showed Jordan walking the colleague to the kitchen and pointing things out. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_cce0210e,1,offering,"{""stakes"": ""low""}","Jordan told the older neighbor with the broken light, ""I'll change that bulb for you."" The maintenance receipt showed Jordan picking up a sixty-watt LED on the way home. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_6d5fffa2,1,offering,"{""stakes"": ""low""}","Jordan told their roommate juggling laundry, ""I'll fold yours when you're done."" The clean laundry bin showed Jordan's neat folded stacks of two loads. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_34d35bc6,1,offering,"{""stakes"": ""low""}","Jordan told the visiting cousin, ""I'll drive you to the airport tomorrow morning."" The travel itinerary showed Jordan's calendar blocked from 5 to 7 a.m. for the run. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_8cc8b121,1,offering,"{""stakes"": ""low""}","Jordan told the colleague late on the deck, ""I'll handle the slides if you want to take a break."" The presentation revision history showed Jordan editing pages 12 through 18 that evening. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_050f7e7f,1,offering,"{""stakes"": ""low""}","Jordan told the partner mid-cold, ""I'll make soup tonight."" The kitchen showed the cutting board with carrots and celery and a pot warming on low. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_43860388,1,offering,"{""stakes"": ""low""}","Jordan told the friend whose phone had died, ""Use mine to call them."" The call log showed an outgoing seven-minute call from Jordan's number to the friend's spouse. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_465b1c9b,1,offering,"{""stakes"": ""low""}","Jordan told the neighbor with the heavy package, ""I'll grab one end of it for you."" The hallway camera showed both of them carrying the box together. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_f13f4fd2,1,offering,"{""stakes"": ""low""}","Jordan told their friend stuck in traffic, ""I'll grab your kid from school."" The pickup sign-out showed Jordan's name on the school's afternoon log. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_7a137685,1,offering,"{""stakes"": ""low""}","Jordan told the manager during the all-hands prep, ""Let me handle the AV setup."" The conference room log showed Jordan setting up the projector and microphones at 8:12 a.m. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_37272c27,1,offering,"{""stakes"": ""low""}","Jordan told the elderly customer at the coffee shop, ""Let me pay for that one."" The receipt showed Jordan's card covering both orders. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_84fa80e1,1,offering,"{""stakes"": ""low""}","Jordan told the colleague with the spreadsheet, ""I'll fix that pivot table — I've done this before."" The shared file's revision history showed Jordan's edits on the analysis tab. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_290201fd,1,offering,"{""stakes"": ""low""}","Jordan told their new tenant, ""Let me know if anything in the apartment is off — I'll handle it."" The first-month maintenance ticket showed three items resolved by Jordan within a week. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_848b2cbc,1,offering,"{""stakes"": ""low""}","Jordan told the coworker with the flat tire, ""I have a spare jack in my trunk."" The dashcam showed Jordan walking around to the lot with the equipment. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_b32cc9ad,1,offering,"{""stakes"": ""low""}","Jordan told the parent at the park, ""I'll grab your stroller while you take her in."" The phone photos showed Jordan returning with the stroller a few minutes later. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_5618ba43,1,offering,"{""stakes"": ""low""}","Jordan told the friend planning a birthday, ""I'll bring the cake."" The bakery receipt showed Jordan picking up a pre-ordered cake on the day. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_a3e7ad8b,1,offering,"{""stakes"": ""low""}","Jordan told the manager during the team move, ""I'll take the late truck shift if you need."" The moving company schedule showed Jordan listed for the 10 p.m. unload. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_1671462c,1,offering,"{""stakes"": ""low""}","Jordan told the receptionist swamped at the desk, ""I can answer that line for the next ten minutes."" The call log showed Jordan handling four calls in the busy window. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_abcbfae6,1,offering,"{""stakes"": ""low""}","Jordan told the parent before the school play, ""I'll record it on my phone for you."" The cloud storage showed a forty-minute video shared with the parent the next day. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_c81b02f8,5,offering,"{""stakes"": ""low""}","Jordan told the friend training for a half-marathon, ""I'll come run the long ones with you on Saturdays."" The fitness app showed two paired workouts of nine and ten miles in consecutive weeks. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_9896adba,1,offering,"{""stakes"": ""low""}","Jordan told the couple who'd just had a baby, ""I'll drop off dinner Tuesday."" The thank-you note showed Jordan's lasagna received that day. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_73c5f29d,1,offering,"{""stakes"": ""low""}","Jordan told the colleague learning the codebase, ""I'll pair on the next ticket with you."" The git log showed co-authored commits on a four-day project the following week. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_feb93ba2,1,offering,"{""stakes"": ""low""}","Jordan told the cousin moving apartments, ""I'll bring the truck on Saturday."" The U-Haul rental showed Jordan as the driver for the eight-hour rental. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_c2f92848,1,offering,"{""stakes"": ""low""}","Jordan told the kid at the bus stop without a snack, ""I have an extra granola bar."" The phone photos showed the kid walking to school with the bar in hand. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_5387d39e,5,offering,"{""stakes"": ""low""}","Jordan told the friend's parent visiting town, ""I'll show you around the museum."" The phone camera roll showed photos of the two of them at four exhibits. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_f2e20c13,1,offering,"{""stakes"": ""low""}","Jordan told the new homeowner neighbor, ""I'll lend you my drill if you need."" The garage log showed the drill missing for two weeks and returned with a thank-you note. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_e501f429,1,offering,"{""stakes"": ""low""}","Jordan told the parent of a sick kid, ""I'll cover your shift tomorrow morning."" The schedule showed Jordan logged in at 6 a.m. for the swap. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_4923e1ee,1,offering,"{""stakes"": ""low""}","Jordan told the colleague's dog at the office, ""I'll take you for a walk while she's in the meeting."" The hallway camera showed Jordan and the dog circling the building twice. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_bb811116,1,offering,"{""stakes"": ""low""}","Jordan told the elderly customer at the bus stop, ""I'll wait with you until it comes."" The transit data showed Jordan waiting fourteen minutes past their own bus. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_413b22a5,1,offering,"{""stakes"": ""low""}","Jordan told the parent struggling with the car seat installation, ""I have a manual at home — let me bring it over."" The doorbell camera showed Jordan returning thirty minutes later with the booklet. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_f52bb9f3,1,offering,"{""stakes"": ""low""}","Jordan told the friend planning a road trip, ""I'll do the first three hours of driving."" The trip log showed Jordan behind the wheel from departure through the first state line. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_a49cdbd5,1,offering,"{""stakes"": ""low""}","Jordan told the coworker missing a piece for IKEA assembly, ""I have an extra Allen key — I'll bring it tomorrow."" The desk drawer the next morning showed the key on the colleague's note pad. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_4923c3a6,2,offering,"{""stakes"": ""low""}","Jordan told the visiting friend stuck without an outlet adapter, ""Use mine — I have two."" The travel pouch showed Jordan handing the spare adapter over. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_5b690a2f,1,offering,"{""stakes"": ""low""}","Jordan told the parent at the recital, ""I'll save you a seat next to me."" The auditorium photos showed two seats reserved with coats in the second row. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_ed82ccdd,1,offering,"{""stakes"": ""low""}","Jordan told the building's new tenant, ""Let me know when the cable guy is coming — I'll wait."" The lobby log showed Jordan waiting for the technician for two hours that afternoon. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_cff82ae2,1,offering,"{""stakes"": ""low""}","Jordan told the colleague's intern, ""I'll review your draft email before you send it."" The email's revision history showed Jordan's three suggested edits accepted. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_bb727ae2,1,offering,"{""stakes"": ""low""}","Jordan told the toddler's mother at the playground, ""I'll grab her if she runs that way again — I'm closer."" The phone photos showed Jordan catching the toddler near the gate twice. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_2993b560,1,offering,"{""stakes"": ""low""}","Jordan told their roommate post-surgery, ""I'll handle the dishes for the week."" The kitchen sink log showed empty dishes by Tuesday and Thursday and Saturday. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_918480e7,1,offering,"{""stakes"": ""low""}","Jordan told the colleague's spouse at the work party, ""I'll introduce you to the team."" The party photos showed Jordan with the spouse at three separate group conversations. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_809bb08c,1,offering,"{""stakes"": ""low""}","Jordan told the friend redecorating, ""I'll come paint Saturday."" The paint receipt showed two rollers and four trays purchased Saturday morning. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_7a484559,1,offering,"{""stakes"": ""low""}","Jordan told the parent of the swimming-class child, ""I'll watch yours during the parents' meeting."" The meeting room camera showed Jordan with three kids in the lobby for thirty minutes. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_69b35ff0,1,offering,"{""stakes"": ""low""}","Jordan told the contractor finishing late, ""I'll bring you coffee at seven."" The job site camera showed Jordan delivering two cups the next morning. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_7db5b31a,1,offering,"{""stakes"": ""low""}","Jordan told the friend with a flat tire on the way to work, ""I'll come change it."" The tire-change service log showed no third-party service called. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_66faf6af,1,offering,"{""stakes"": ""low""}","Jordan told the visiting in-laws, ""I'll handle dinner tonight."" The kitchen photos showed Jordan plating four dishes that evening. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_76b23798,5,offering,"{""stakes"": ""low""}","Jordan told their colleague's child during career day, ""I'll show you my desk and what I do."" The office sign-in showed the child as Jordan's guest for an hour. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_646496ac,1,offering,"{""stakes"": ""low""}","Jordan told the parent at the after-school pickup, ""I'll watch yours until you get back."" The school's pickup log showed Jordan signing out two extra kids that afternoon. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
probe_47d6f816,1,offering,"{""stakes"": ""low""}","Jordan told the friend running late, ""I'll save your seat at the wedding."" The seating chart showed the empty chair next to Jordan reserved with a coat. Is the person asking for or offering help? Are the stakes high or low? List answers single word separated by a comma:"
